Set ID	Set N	Kuiper p-value (vs. background)	Kuiper q-value (vs. background)	Kuiper p-value (vs. uniform)	Kuiper q-value (vs. uniform)	Vector-average magnitude	Vector-average value
KEGG_PHENYLALANINE_METABOLISM	1	NA	NA	NA	NA	NA	NA
KEGG_LONG_TERM_DEPRESSION	1	NA	NA	NA	NA	NA	NA
KEGG_MISMATCH_REPAIR	1	NA	NA	NA	NA	NA	NA
KEGG_ACUTE_MYELOID_LEUKEMIA	1	NA	NA	NA	NA	NA	NA
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	1	NA	NA	NA	NA	NA	NA
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	1	NA	NA	NA	NA	NA	NA
KEGG_DORSO_VENTRAL_AXIS_FORMATION	1	NA	NA	NA	NA	NA	NA
KEGG_BETA_ALANINE_METABOLISM	1	NA	NA	NA	NA	NA	NA
KEGG_ONE_CARBON_POOL_BY_FOLATE	1	NA	NA	NA	NA	NA	NA
KEGG_THYROID_CANCER	1	NA	NA	NA	NA	NA	NA
KEGG_NON_HOMOLOGOUS_END_JOINING	2	NA	NA	NA	NA	NA	NA
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	2	NA	NA	NA	NA	NA	NA
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	2	NA	NA	NA	NA	NA	NA
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	2	NA	NA	NA	NA	NA	NA
KEGG_ALLOGRAFT_REJECTION	2	NA	NA	NA	NA	NA	NA
KEGG_ASTHMA	2	NA	NA	NA	NA	NA	NA
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	2	NA	NA	NA	NA	NA	NA
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	2	NA	NA	NA	NA	NA	NA
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	2	NA	NA	NA	NA	NA	NA
KEGG_OLFACTORY_TRANSDUCTION	2	NA	NA	NA	NA	NA	NA
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	2	NA	NA	NA	NA	NA	NA
KEGG_STARCH_AND_SUCROSE_METABOLISM	2	NA	NA	NA	NA	NA	NA
KEGG_MELANOMA	2	NA	NA	NA	NA	NA	NA
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	2	NA	NA	NA	NA	NA	NA
KEGG_GRAFT_VERSUS_HOST_DISEASE	2	NA	NA	NA	NA	NA	NA
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	2	NA	NA	NA	NA	NA	NA
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	2	NA	NA	NA	NA	NA	NA
KEGG_GLIOMA	2	NA	NA	NA	NA	NA	NA
KEGG_TASTE_TRANSDUCTION	2	NA	NA	NA	NA	NA	NA
KEGG_TYROSINE_METABOLISM	2	NA	NA	NA	NA	NA	NA
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	2	NA	NA	NA	NA	NA	NA
KEGG_NON_SMALL_CELL_LUNG_CANCER	2	NA	NA	NA	NA	NA	NA
KEGG_LINOLEIC_ACID_METABOLISM	2	NA	NA	NA	NA	NA	NA
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	2	NA	NA	NA	NA	NA	NA
KEGG_LEISHMANIA_INFECTION	2	NA	NA	NA	NA	NA	NA
KEGG_HISTIDINE_METABOLISM	2	NA	NA	NA	NA	NA	NA
KEGG_INOSITOL_PHOSPHATE_METABOLISM	2	NA	NA	NA	NA	NA	NA
KEGG_CARDIAC_MUSCLE_CONTRACTION	2	NA	NA	NA	NA	NA	NA
KEGG_OXIDATIVE_PHOSPHORYLATION	2	NA	NA	NA	NA	NA	NA
KEGG_CHRONIC_MYELOID_LEUKEMIA	2	NA	NA	NA	NA	NA	NA
KEGG_BASE_EXCISION_REPAIR	3	NA	NA	NA	NA	NA	NA
KEGG_STEROID_HORMONE_BIOSYNTHESIS	3	NA	NA	NA	NA	NA	NA
KEGG_DNA_REPLICATION	3	NA	NA	NA	NA	NA	NA
KEGG_VIBRIO_CHOLERAE_INFECTION	3	NA	NA	NA	NA	NA	NA
KEGG_PENTOSE_PHOSPHATE_PATHWAY	3	NA	NA	NA	NA	NA	NA
KEGG_TYPE_I_DIABETES_MELLITUS	3	NA	NA	NA	NA	NA	NA
KEGG_STEROID_BIOSYNTHESIS	3	NA	NA	NA	NA	NA	NA
KEGG_PROSTATE_CANCER	3	NA	NA	NA	NA	NA	NA
KEGG_BLADDER_CANCER	3	NA	NA	NA	NA	NA	NA
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	3	NA	NA	NA	NA	NA	NA
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	3	NA	NA	NA	NA	NA	NA
KEGG_LYSINE_DEGRADATION	3	NA	NA	NA	NA	NA	NA
KEGG_RETINOL_METABOLISM	3	NA	NA	NA	NA	NA	NA
KEGG_TRYPTOPHAN_METABOLISM	3	NA	NA	NA	NA	NA	NA
KEGG_COLORECTAL_CANCER	3	NA	NA	NA	NA	NA	NA
KEGG_MTOR_SIGNALING_PATHWAY	3	NA	NA	NA	NA	NA	NA
KEGG_GNRH_SIGNALING_PATHWAY	3	NA	NA	NA	NA	NA	NA
KEGG_NITROGEN_METABOLISM	3	NA	NA	NA	NA	NA	NA
KEGG_O_GLYCAN_BIOSYNTHESIS	3	NA	NA	NA	NA	NA	NA
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	3	NA	NA	NA	NA	NA	NA
KEGG_ABC_TRANSPORTERS	3	NA	NA	NA	NA	NA	NA
KEGG_GLUTATHIONE_METABOLISM	3	NA	NA	NA	NA	NA	NA
KEGG_PPAR_SIGNALING_PATHWAY	3	NA	NA	NA	NA	NA	NA
KEGG_PROPANOATE_METABOLISM	3	NA	NA	NA	NA	NA	NA
KEGG_GALACTOSE_METABOLISM	3	NA	NA	NA	NA	NA	NA
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	3	NA	NA	NA	NA	NA	NA
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	3	NA	NA	NA	NA	NA	NA
KEGG_TIGHT_JUNCTION	3	NA	NA	NA	NA	NA	NA
KEGG_VEGF_SIGNALING_PATHWAY	3	NA	NA	NA	NA	NA	NA
KEGG_NUCLEOTIDE_EXCISION_REPAIR	3	NA	NA	NA	NA	NA	NA
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	3	NA	NA	NA	NA	NA	NA
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	3	NA	NA	NA	NA	NA	NA
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	3	NA	NA	NA	NA	NA	NA
KEGG_CELL_ADHESION_MOLECULES_CAMS	4	NA	NA	NA	NA	NA	NA
KEGG_ALZHEIMERS_DISEASE	4	NA	NA	NA	NA	NA	NA
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	4	NA	NA	NA	NA	NA	NA
KEGG_PYRUVATE_METABOLISM	4	NA	NA	NA	NA	NA	NA
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	4	NA	NA	NA	NA	NA	NA
KEGG_VIRAL_MYOCARDITIS	4	NA	NA	NA	NA	NA	NA
KEGG_FATTY_ACID_METABOLISM	4	NA	NA	NA	NA	NA	NA
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	4	NA	NA	NA	NA	NA	NA
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	4	NA	NA	NA	NA	NA	NA
KEGG_CELL_CYCLE	4	NA	NA	NA	NA	NA	NA
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	4	NA	NA	NA	NA	NA	NA
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	4	NA	NA	NA	NA	NA	NA
KEGG_NOTCH_SIGNALING_PATHWAY	4	NA	NA	NA	NA	NA	NA
KEGG_BASAL_CELL_CARCINOMA	4	NA	NA	NA	NA	NA	NA
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	4	NA	NA	NA	NA	NA	NA
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	4	NA	NA	NA	NA	NA	NA
KEGG_GAP_JUNCTION	4	NA	NA	NA	NA	NA	NA
KEGG_SELENOAMINO_ACID_METABOLISM	4	NA	NA	NA	NA	NA	NA
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	4	NA	NA	NA	NA	NA	NA
KEGG_APOPTOSIS	4	NA	NA	NA	NA	NA	NA
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	4	NA	NA	NA	NA	NA	NA
KEGG_PRIMARY_IMMUNODEFICIENCY	4	NA	NA	NA	NA	NA	NA
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	4	NA	NA	NA	NA	NA	NA
KEGG_N_GLYCAN_BIOSYNTHESIS	5	0.6	0.8516129032258064	0.2	0.6211428571428572	0.5420725123062866	-7.634689232690288
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	5	1.0	1.0	0.6	0.7999999999999999	0.33467591218913506	-5.922215643550478
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	5	0.3	0.6	1.0	1.0	0.15307337294603587	-4.500000000000002
KEGG_PARKINSONS_DISEASE	5	0.4	0.6916461538461538	0.5	0.7692307692307692	0.3173413361164941	-10.500000000000002
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	5	0.6	0.8516129032258064	0.8	0.888888888888889	0.3194063404014907	-9.33835161460219
KEGG_OOCYTE_MEIOSIS	5	0.0479	0.2222	0.1	0.4	0.651022399391147	10.283273933436817
KEGG_RNA_DEGRADATION	5	0.3632	0.6916461538461538	0.1	0.4	0.5189239176437671	-9.791908257179504
KEGG_ARGININE_AND_PROLINE_METABOLISM	5	0.704	0.8807333333333333	0.1	0.4	0.5464101615137754	-6.0
KEGG_PANCREATIC_CANCER	5	0.0846	0.2863384615384615	0.1	0.4	0.5162907111365462	8.306780944644323
KEGG_PRION_DISEASES	5	0.1111	0.305525	0.2	0.6211428571428572	0.4465596545880706	7.324520343908183
KEGG_ADHERENS_JUNCTION	5	0.9725	1.0	0.9	0.9473684210526316	0.22520650012209897	-8.824520343908178
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	5	0.8108	0.9388210526315789	0.9	0.9473684210526316	0.3464101615137754	-3.649040687816358
KEGG_ARACHIDONIC_ACID_METABOLISM	5	0.5904	0.8516129032258064	0.1	0.4	0.7158258679340663	-5.778847954349404
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	5	0.0927	0.2913428571428572	0.8	0.888888888888889	0.2942464725089614	0.6754796560918237
KEGG_TYPE_II_DIABETES_MELLITUS	5	0.4087	0.6916461538461538	1.0	1.0	0.20985904931011604	1.1754796560918237
KEGG_CHEMOKINE_SIGNALING_PATHWAY	5	0.3931	0.6916461538461538	0.9	0.9473684210526316	0.35617820681528556	-1.1033682982575783
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	5	0.1311	0.3393176470588235	0.2	0.6211428571428572	0.5930649524069386	10.7102218989819
KEGG_CIRCADIAN_RHYTHM_MAMMAL	6	0.2	0.44000000000000006	0.6	0.7999999999999999	0.24903552914867833	3.2555702038893877
KEGG_HOMOLOGOUS_RECOMBINATION	6	0.3	0.6	0.1	0.4	0.5851828992406758	-5.225442080725191
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	6	0.6	0.8516129032258064	0.3	0.6644	0.2974981207974443	-9.555809269453091
KEGG_DILATED_CARDIOMYOPATHY	6	0.5	0.7964000000000001	1.0	1.0	0.04350873074001717	5.500000000000011
KEGG_MELANOGENESIS	6	0.03	0.18857142857142856	0.1	0.4	0.6167146474555144	7.536103761150667
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	6	0.191	0.44000000000000006	0.6	0.7999999999999999	0.27640103222924317	3.7697652928973593
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	6	0.002	0.03226666666666667	0.0074	0.037	0.8387020515030899	8.235859746267042
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	6	0.884	0.9973333333333334	0.4788	0.7692307692307692	0.2841787438843784	-5.651400095770377
KEGG_LYSOSOME	6	0.991	1.0	0.4788	0.7692307692307692	0.36255462452684584	-6.82452034390818
KEGG_TGF_BETA_SIGNALING_PATHWAY	6	0.044	0.2222	0.2174	0.6211428571428572	0.5011076724413852	10.745980795502298
KEGG_PEROXISOME	6	0.665	0.8807333333333333	0.3322	0.6644	0.5370014844631178	-7.533178619168275
KEGG_P53_SIGNALING_PATHWAY	7	0.6	0.8516129032258064	0.3	0.6644	0.5099423433328701	-8.5
KEGG_RENAL_CELL_CARCINOMA	7	0.1	0.2933333333333334	0.3	0.6644	0.49035470003207027	10.926743068776396
KEGG_PYRIMIDINE_METABOLISM	7	0.5	0.7964000000000001	0.5	0.7692307692307692	0.4253138890124125	-8.332482315042164
KEGG_INSULIN_SIGNALING_PATHWAY	7	0.0068	0.07479999999999999	0.3	0.6644	0.3656280662098348	4.210958454619526
KEGG_JAK_STAT_SIGNALING_PATHWAY	7	0.0622	0.22843333333333335	0.5	0.7692307692307692	0.548504804039519	-10.240094341427058
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	7	0.9324	1.0	0.6	0.7999999999999999	0.2011936034887949	-7.140284714136474
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	7	0.2687	0.5629904761904762	0.5	0.7692307692307692	0.4148633812986278	-8.637409785902584
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	7	0.0505	0.2222	0.5	0.7692307692307692	0.42428483557018787	1.449096002831558
KEGG_HUNTINGTONS_DISEASE	8	0.8	0.9388210526315789	0.3	0.6644	0.24786121534345262	-8.5
KEGG_HEMATOPOIETIC_CELL_LINEAGE	8	0.7	0.8807333333333333	0.3	0.6644	0.31534518561035907	-8.875424341076622
KEGG_ECM_RECEPTOR_INTERACTION	9	0.0022	0.03226666666666667	0.0073	0.037	0.6753462247244566	5.0
KEGG_CALCIUM_SIGNALING_PATHWAY	9	0.1408	0.3441777777777778	0.5782	0.7999999999999999	0.24496872666900837	8.431425167408907
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	9	0.5964	0.8516129032258064	0.3273	0.6644	0.1518750096240449	-2.8653107673097136
KEGG_WNT_SIGNALING_PATHWAY	9	0.7206	0.8807333333333333	0.7068	0.8835	0.12511472229005494	-9.824520343908176
KEGG_PURINE_METABOLISM	10	0.7	0.8807333333333333	0.9	0.9473684210526316	0.06302362070051326	-7.500000000000002
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	10	0.0152	0.13376000000000002	0.1	0.4	0.47539371037144657	3.218450948851311
KEGG_SMALL_CELL_LUNG_CANCER	10	0.6758	0.8807333333333333	0.4	0.7272727272727273	0.2212820704930261	-9.72544208072519
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	10	0.0623	0.22843333333333335	0.0	0.0	0.8856494736838506	-6.133956540873381
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	10	0.9424	1.0	0.7723	0.888888888888889	0.25814535556827317	-8.693219055355677
KEGG_AXON_GUIDANCE	11	0.6	0.8516129032258064	0.8	0.888888888888889	0.14992226964157807	-3.6565373603153617
KEGG_MAPK_SIGNALING_PATHWAY	13	0.5	0.7964000000000001	0.6	0.7999999999999999	0.21645661187298973	-10.408276039437252
KEGG_FOCAL_ADHESION	16	0.0239	0.17526666666666668	0.1	0.4	0.24006599752218272	3.883096172156133
KEGG_ENDOCYTOSIS	16	0.5068	0.7964000000000001	0.1	0.4	0.3534296858062556	-5.023016343334449
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	20	0.1	0.2933333333333334	0.4	0.7272727272727273	0.2992596636642898	-11.447633083736433
KEGG_PATHWAYS_IN_CANCER	26	0.2	0.44000000000000006	0.4	0.7272727272727273	0.14000573040220557	11.097695299642297
